ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0021,1.9456,9.7379,0.9234,2.0792,9.5391,-0.636,-0.2355,-0.493,0.1194,0.1214,-0.0839,20,15.99,33.68,-38.4,334.42,-12.24,-5.53,2,43.921,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,44015,2018-08-07 17:00:29:228
0.3558,2.3831,9.4715,0.7163,2.2146,9.5264,-0.0043,0.1645,-0.1345,-0.037,-0.2611,-0.2632,20,15.68,32.98,-37.78,335.61,-13.1,-3.61,2,35.74,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,44516,2018-08-07 17:00:29:729
1.0053,1.1866,10.0694,0.765,1.7219,9.6239,0.073,-0.5089,0.6381,-0.139,-0.1384,-0.5467,16,5.86,30.87,-32.71,346.82,-10.5,-4.41,2,43.555,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,45015,2018-08-07 17:00:30:228
0.3133,1.3656,9.927,0.6489,1.6248,9.6493,-0.0196,-0.1709,-0.0217,-0.0997,0.1174,-0.2612,16,-0.74,28.77,-33.76,357.85,-9.54,-3.85,2,40.833,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,45516,2018-08-07 17:00:30:729
-0.0476,1.1525,9.9761,0.3865,1.4483,9.6914,-0.4928,-0.2782,0.2522,0.0553,-0.0038,0.1389,16,-2.23,28.9,-34.72,1.06,-8.35,-2.25,2,35.209,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,46015,2018-08-07 17:00:31:228
0.5492,1.7367,9.3434,0.5598,1.3817,9.6927,0.0598,0.2467,-0.4499,-0.0834,0.0685,0.3852,16,5.01,32.59,-34.59,349.43,-8.1,-3.31,2,38.986,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,46515,2018-08-07 17:00:31:728
0.144,0.8041,10.0683,0.6894,1.1659,9.7127,0.1171,-0.2898,0.4973,-0.0186,0.0207,0.0049,16,10.42,35.27,-36.98,342.1,-6.93,-4.12,2,46.382,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,47016,2018-08-07 17:00:32:229
1.1058,1.2488,10.3591,0.6942,1.5419,9.6598,0.2765,-0.3269,0.8425,-0.1077,-0.0562,-0.1842,12,11.22,32.41,-36.63,340.12,-9.42,-4,2,42.19,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,47515,2018-08-07 17:00:32:728
1.2297,1.0555,9.031,0.6915,1.687,9.6357,0.6094,-0.5412,0.2119,0.2596,-0.088,-0.2479,12,4.91,30.52,-39.22,348.18,-9.91,-4.1,2,45.337,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,48015,2018-08-07 17:00:33:228
0.1062,1.9066,9.6654,0.633,1.3542,9.692,-0.4993,0.5214,0.1023,-0.037,0.1423,0.0837,12,-1.05,28.83,-36.24,357.18,-8.03,-4.24,2,46.365,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,48515,2018-08-07 17:00:33:728
-0.4133,0.9113,10.3615,-0.1258,0.9487,9.7598,-0.962,-0.1485,1.0789,-0.1075,0.0292,-0.127,12,-0.72,30.05,-37.17,2.53,-5.55,0.74,2,43.485,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,49015,2018-08-07 17:00:34:228
-0.3295,1.1219,8.7592,0.4892,1.1548,9.7261,-1.2625,-0.1707,0.1201,0.0771,0.1253,-0.6913,12,-8.92,23.73,-35.74,13.42,-6.37,-3.7,2,42.829,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,49515,2018-08-07 17:00:34:728
0.6198,1.939,9.5164,0.5221,1.3754,9.6957,-0.059,0.6391,-0.1814,-0.037,-0.096,0.0102,16,-12.64,18.07,-33.3,26.8,-8.13,-2.75,2,48.053,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,50015,2018-08-07 17:00:35:228
-0.2864,1.3727,10.182,0.1153,1.5975,9.675,-0.1771,-0.2407,0.8015,-0.0837,0.3404,0.2611,12,-11.73,19.39,-36.07,23.7,-9.72,-1.72,2,41.667,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,50515,2018-08-07 17:00:35:728
0.548,2.0395,8.7838,0.2877,1.9758,9.6012,0.3185,0.2605,-0.9955,0.2097,-0.3383,0.3495,12,-7.18,22.64,-36.63,11.1,-11.62,-1.72,2,37.748,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,51016,2018-08-07 17:00:36:229
-0.8221,1.8624,9.4045,0.2342,1.9164,9.6147,-0.9722,-0.0531,-0.1721,-0.169,-0.0933,-0.5304,12,-10.92,17.66,-39.45,21.18,-11.8,-1.55,2,39.254,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,51515,2018-08-07 17:00:36:728
0.864,2.0629,10.9421,0.4059,2.2258,9.5421,-0.0077,0.3707,0.3821,-0.0452,0.1018,0.5443,12,-10.01,18.2,-39.12,17.52,-13.32,-2.35,2,40.772,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,52015,2018-08-07 17:00:37:228
-0.4319,2.1096,7.9386,0.2177,1.8769,9.6229,-0.2253,-0.5003,2.4302,-0.3288,0.2561,0.1441,12,-3.6,24.29,-40.9,5.58,-11.03,-1.3,2,34.504,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,52515,2018-08-07 17:00:37:728
-1.0885,1.1088,12.0147,0.5406,1.3603,9.6968,-1.3273,-0.2277,2.3571,-0.3225,0.6108,-0.1439,12,-2.37,25.68,-40.26,356.68,-9.09,-5.52,2,37.002,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,53015,2018-08-07 17:00:38:228
0.4887,1.7666,9.1992,-0.1324,2.0003,9.5996,0.5129,-0.3327,0.3486,0.3717,0.1196,0.4523,12,3.85,26.25,-44.78,354.43,-11.77,0.79,2,49.495,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,53516,2018-08-07 17:00:38:729
0.4169,4.2284,6.7475,-0.3895,4.5908,8.657,0.3373,-0.4639,1.5317,0.0505,0.2621,0.3076,12,13.74,21.63,-51.66,344.82,-27.81,2.28,2,40.993,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,54015,2018-08-07 17:00:39:228
-0.6623,3.1678,9.0615,0.4407,2.5569,9.4572,-0.9713,0.5808,-0.202,-0.9628,-0.1519,-1.1862,12,-3.43,21.39,-45.82,0.29,-18.13,-3.52,2,29.469,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,54516,2018-08-07 17:00:39:729
1.1735,1.1662,9.1567,0.0818,1.8767,9.6251,0.8765,-0.6,-0.442,0.2523,0.0461,0.181,12,-7.98,17.76,-44.03,16.71,-10.22,-0.44,2,29.121,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,55015,2018-08-07 17:00:40:228
1.1591,2.2879,9.5463,0.8974,1.7235,9.6122,0.4036,0.4748,-0.155,-0.1747,-0.1886,0.0544,12,-10.99,16.24,-42.84,16.52,-10.12,-5.33,2,28.447,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,55516,2018-08-07 17:00:40:729
0.7096,0.4085,10.4783,1.2413,1.3802,9.6294,0.077,-1.3906,2.3151,-0.0793,0.513,-0.4944,12,-10.03,17.68,-38.81,8.47,-8.28,-9.38,2,35.411,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,56015,2018-08-07 17:00:41:228
0.709,2.8152,9.4919,0.6259,2.1316,9.5517,-0.5649,0.7947,0.0991,0.276,0.1356,0.186,16,-11.45,11.37,-44.98,21.25,-12.55,-3.75,2,38.449,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,56516,2018-08-07 17:00:41:729
-0.6749,2.249,9.3261,-0.1153,2.1613,9.5648,-0.081,0.0886,-1.1815,0.1964,0.1045,-0.681,20,-11.34,6.04,-47.41,35.56,-12.73,0.69,2,36.134,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,57016,2018-08-07 17:00:42:229
-1.8486,1.4494,8.9729,-0.6702,2.5277,9.4515,-1.2052,-1.152,-0.6148,0.0302,0.1512,0.2973,24,-10.52,3.68,-46.76,41.68,-14.86,3.68,2,38.413,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,57515,2018-08-07 17:00:42:728
0.6473,0.336,9.3697,1.8544,1.1008,9.5666,-0.3905,-1.1074,1.0748,0.2252,-0.834,0.1047,28,-9.22,15.22,-40.32,3.59,-6.44,-10.97,2,29.45,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,58015,2018-08-07 17:00:43:228
-0.296,1.0687,7.8183,-0.0238,1.6086,9.6738,0.2249,-0.9401,0.1638,0.6412,-0.1561,0.6011,36,-0.02,16.6,-44.79,1.99,-7.31,1,2,31.502,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,58516,2018-08-07 17:00:43:729
1.5565,1.0178,8.7646,-0.4577,2.3892,9.5001,1.4497,-0.3676,0.0779,0.8438,1.2786,0.937,28,23.82,39.99,-50.98,333.28,-11.18,-0.79,2,56.454,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,59015,2018-08-07 17:00:44:228
-0.97,3.9268,8.6036,-0.9977,3.9551,8.9181,-0.2685,0.2302,-0.4648,-0.2531,0.1382,0.2719,120,12.03,23.93,-51.71,351.96,-24.51,6.33,2,37.381,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,59515,2018-08-07 17:00:44:728
-0.0661,3.6861,8.8873,-0.1402,3.6212,9.1125,0.1445,-0.1098,0.2899,-0.0351,0.0457,-0.0583,76,12.86,18.78,-36.8,338.4,-21.67,0.88,2,32.878,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,60016,2018-08-07 17:00:45:229
-0.3846,3.8543,8.8017,-0.463,3.8881,8.991,0.0814,0.0155,-0.134,0.0679,0.0448,-0.0317,84,16.11,18.02,-35.18,334.94,-23.12,2.75,2,31.728,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,60517,2018-08-07 17:00:45:730
-0.3552,4.0249,8.8915,-0.5423,3.9401,8.9639,-0.0478,0.1657,-0.1854,0.0114,0.0134,-0.048,96,19.67,18.21,-36.35,330.47,-23.69,3.46,2,28.405,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,61015,2018-08-07 17:00:46:228
-0.6886,4.0542,8.8508,-0.5131,4.011,8.9341,-0.093,-0.022,-0.0573,0.0453,0.0223,-0.0161,96,22.72,20.83,-34.76,328.35,-24.14,3.29,2,33.592,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,61515,2018-08-07 17:00:46:728
-0.6922,4.0872,8.9723,-0.4615,4.053,8.918,-0.2154,0.1067,-0.1271,-0.0585,0.0427,0.1256,92,12.91,20.69,-38.36,342.63,-24.58,2.99,2,32.718,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,62015,2018-08-07 17:00:47:228
-0.4462,4.0997,8.6599,-0.4928,4.1425,8.8751,0.0713,0.0124,-0.0662,0.0274,0.0509,0.0967,80,8.79,22.5,-42.49,350.26,-24.99,3.18,2,35.893,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,62516,2018-08-07 17:00:47:729
-0.612,4.1763,8.8723,-0.7961,4.2273,8.8129,-0.025,0.0624,0.0842,-0.0182,0.2144,0.2836,64,20.05,36.94,-67.13,347.55,-25.54,5.16,2,30.282,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,63015,2018-08-07 17:00:48:228
-0.8963,4.2236,8.8071,-1.0432,4.3372,8.7333,0.145,-0.0483,0.1648,-0.0257,0.1538,0.1865,56,57.62,46.41,-80.66,328.84,-26.27,6.62,2,40.229,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,63516,2018-08-07 17:00:48:729
-0.7982,4.156,8.4396,-1.1863,4.4171,8.6748,0.3786,-0.2243,0.147,0.0425,0.0599,0.0892,48,82.47,9.61,-48.92,295.54,-26.61,7.77,2,31.085,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,64015,2018-08-07 17:00:49:228
-1.019,4.5259,8.7903,-1.2241,4.4659,8.6445,0.2499,0.1132,0.0983,-0.0323,0.0775,0.1164,48,37.06,-14.4,-30.17,276.03,-27.09,8.06,2,31.003,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,64515,2018-08-07 17:00:49:728
-1.1304,4.4367,8.7012,-1.3935,4.5749,8.5615,0.0826,0.0335,0.1575,-0.0388,0.0802,0.0953,44,6.93,-21.32,-23.3,203.65,-27.89,9.16,2,27.013,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,65016,2018-08-07 17:00:50:229
-0.0159,4.0483,8.8993,-1.1713,4.5155,8.626,1.3706,-0.6533,0.7064,0.1105,-0.2027,-0.2259,44,17.79,-16.77,-18.47,249.5,-27.42,7.73,2,31.627,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,65515,2018-08-07 17:00:50:728
-2.009,4.7905,8.4354,-2.0926,4.8431,8.2665,-0.6675,0.1157,0.4807,-0.0981,-0.0638,-0.0077,52,103.24,7.45,-37.33,291.79,-29.59,14.21,2,45.943,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,66015,2018-08-07 17:00:51:228
-1.7552,4.7121,8.0649,-1.8353,4.9207,8.2819,0.0441,-0.133,-0.0649,0.0423,-0.0601,-0.0011,52,107.37,6.17,-34.14,289.11,-30.03,12.71,2,36.208,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,66515,2018-08-07 17:00:51:728
-1.7469,4.8575,8.1559,-1.7831,4.9225,8.2922,0.0221,0.0079,-0.0036,0.0057,-0.0054,-0.0025,56,107.01,4.52,-36,288.93,-30.13,12.14,2,32.889,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,67016,2018-08-07 17:00:52:229
-1.3614,4.8108,8.4109,-1.6395,4.9046,8.3323,0.1905,0.0227,0.1768,0.0862,-0.0477,-0.0318,56,91.4,10.88,-50.29,298.22,-29.74,11.23,2,29.537,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,67515,2018-08-07 17:00:52:728
0.2182,4.1237,8.6024,-1.3341,4.9904,8.3359,0.3696,-0.1285,-0.0105,-0.0053,-0.1677,-0.0212,64,39.91,21.13,-81.76,336.99,-30.59,9.09,2,28.715,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,68015,2018-08-07 17:00:53:228
-1.3997,4.0004,8.7125,-1.2295,4.3723,8.6915,-0.1303,-0.1945,-0.0721,0.0175,-0.4999,-1.0966,144,11.07,20.14,-45.21,353.03,-26.95,7.87,2,29.655,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,68515,2018-08-07 17:00:53:728
-1.5793,2.0503,10.1095,-1.036,2.984,9.284,-0.5288,-0.8837,0.951,-0.2934,-0.6332,-1.919,208,-12.32,2.51,-44.31,44.58,-19.56,6.32,2,27.891,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,69015,2018-08-07 17:00:54:228
-0.5294,0.0194,9.4122,-0.4268,0.66,9.7751,-0.339,-0.5623,-0.1882,0.0943,-0.0349,-1.7952,120,-12.64,-18.55,-36.42,139.13,-3.84,2.16,2,23.754,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,69516,2018-08-07 17:00:54:729
-0.0332,-1.6469,11.0361,-0.5542,1.6547,9.6501,0.4759,-2.6897,-1.1013,0.0723,-0.5189,-1.8987,104,12.58,-38.13,-30.48,199.23,-9.71,3.29,2,29.162,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,70015,2018-08-07 17:00:55:228
-1.5805,2.6405,3.3723,-1.1372,3.1683,9.2108,-0.2011,-1.2315,-5.472,1.0126,0.4775,-1.5342,104,35.66,-31.92,-23.87,235.51,-15.8,3.56,2,27.185,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,70515,2018-08-07 17:00:55:728
-0.3241,0.1565,11.8675,-1.2921,1.4173,9.6173,0.8928,-0.9161,2.5814,0.7022,-0.5609,-1.1664,124,47.03,-18.44,-28.07,253.25,-8.31,7.65,2,30.645,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,71018,2018-08-07 17:00:56:231
-0.8191,2.4226,10.498,-0.0482,2.2779,9.5383,-0.0802,0.0628,-0.4548,-0.2734,-0.2455,-1.0099,156,49.47,-4.84,-38.03,274.71,-13.43,0.29,2,33.623,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,71516,2018-08-07 17:00:56:729
-0.4552,2.4531,9.6535,0.1077,3.0128,9.3317,-0.627,-0.4799,0.3597,0.0148,-0.1048,-0.6632,116,48.53,3.67,-40.59,287.91,-17.86,-1.1,2,25.817,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,72016,2018-08-07 17:00:57:229
-0.3175,3.0517,8.2822,-0.4384,3.4807,9.1577,-0.5916,-0.5106,-0.2851,0.1503,-0.2334,0.4573,76,47.68,5.02,-41.86,293.92,-20.79,2.74,2,32.86,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,72515,2018-08-07 17:00:57:728
0.032,3.6478,8.6419,-0.1266,3.981,8.9614,0.1372,-0.3876,-0.274,-0.0143,0.1806,0.4699,96,47.77,-1.99,-39.64,287.31,-24,0.92,2,32.782,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,73015,2018-08-07 17:00:58:228
-0.5103,3.7532,9.0286,-0.408,3.8701,9.0015,-0.0199,-0.0375,0.1375,-0.0436,0.1105,-0.0017,80,49.17,-5.42,-35.87,282.39,-23.4,2.21,2,28.638,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,73516,2018-08-07 17:00:58:729
-0.4301,2.3717,9.9563,-0.2822,2.5446,9.4666,-0.1069,-0.0412,0.4879,0.0389,0.3376,0.1464,92,48.85,-5.52,-38.66,275.16,-14.91,0.67,2,24.718,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,74015,2018-08-07 17:00:59:228
0.0326,2.5309,9.3608,-0.1194,2.6352,9.4452,0.1855,-0.0941,0.0952,-0.0218,-0.0322,0.0322,92,49.38,-7.75,-37.08,272.83,-15.59,0.72,2,24.27,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,74515,2018-08-07 17:00:59:728
0.1505,1.4033,10.006,-0.9685,1.6864,9.6119,1.0833,-0.2584,0.555,-0.4555,0.113,-0.4237,80,49.5,-4.39,-35.87,275.29,-11.63,5.24,2,30.407,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,75016,2018-08-07 17:01:00:229
-0.7916,0.8951,10.5369,-0.3725,0.7635,9.7698,-0.0201,0.0372,0.6614,-0.2473,-0.124,-0.5645,88,47.28,10.31,-38.2,286.02,-4.47,2.18,2,30.042,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,75515,2018-08-07 17:01:00:728
-0.551,1.5697,9.0034,-0.5387,1.8912,9.6075,0.0653,0.0139,-1.2105,0.0065,-0.2929,-0.5332,108,42.92,13.39,-39.86,297.21,-11.12,3.21,2,39.507,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,76015,2018-08-07 17:01:01:228
-0.0949,1.1525,9.3985,-0.864,1.2933,9.6825,0.8855,-0.226,-0.0521,0.0359,-0.2323,-1.0556,88,33.48,24.32,-39.83,315.59,-7.81,5.5,2,38.409,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,76515,2018-08-07 17:01:01:728
0.7383,0.9975,7.2102,0.5253,1.4758,9.6807,0.0468,-0.459,-2.1642,-0.0939,-1.0604,-1.3897,76,9.23,26.69,-40.34,341.13,-8.66,-3.11,2,50.85,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,77015,2018-08-07 17:01:02:228
-1.3973,0.6299,9.3255,0.2604,0.8624,9.7652,-1.9125,-0.1506,0.1115,0.2477,0.051,-0.5181,76,-7,18.71,-35.04,14.99,-4.15,-2.03,2,52.422,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,77515,2018-08-07 17:01:02:728
-0.4977,0.7329,9.7744,0.0282,0.5984,9.7883,-0.5415,0.1603,-0.0544,0.0242,-0.154,0.121,52,-6.1,19.48,-36.89,16.37,-3.4,0.33,2,48.999,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,78017,2018-08-07 17:01:03:230
0.1033,-1.2184,11.843,-0.7552,1.0001,9.7262,-0.5027,-1.6425,2.6981,-0.2057,0.5707,0.6275,40,-4.3,19.86,-35.62,13.35,-6.61,2.7,2,42.318,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,78515,2018-08-07 17:01:03:728
-1.3165,1.1363,10.2221,-0.9906,0.8388,9.7204,-0.3808,0.8297,-0.4418,0.0166,0.2043,0.591,28,2.63,23.58,-36.74,1.62,-4.91,5.82,2,46.2,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,79016,2018-08-07 17:01:04:229
-0.3223,2.7943,6.7828,-0.2165,2.2533,9.5418,-0.038,0.4029,-2.4835,0.427,-0.6732,-0.238,24,11.32,26.91,-39.37,345.9,-11.75,3.41,2,45.094,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,79515,2018-08-07 17:01:04:728
1.9414,1.3787,6.5685,-0.5897,2.544,9.4526,2.7507,-1.8905,-0.585,0.6105,-0.6618,-1.481,120,1.37,21.16,-36.75,2.5,-15.04,3.57,2,47.489,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,80015,2018-08-07 17:01:05:228
-0.9233,2.7446,8.7921,-0.5273,2.4102,9.4912,-0.3776,-0.0648,-0.145,-0.049,-0.2476,-0.3837,160,-10.18,10.01,-26.07,35.64,-14.23,3.18,2,51.73,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,80516,2018-08-07 17:01:05:729
-1.3327,1.3572,9.517,-0.2065,1.8373,9.6308,-1.2072,-0.1372,-0.6372,-0.3225,-0.0083,0.218,84,-8.86,13.3,-21.11,29.11,-11.89,1.29,2,50.654,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,81015,2018-08-07 17:01:06:228
-0.0326,1.9539,6.6128,-0.3746,1.5195,9.681,-0.1151,-0.0485,-1.8422,0.5322,0.3589,0.8521,12,1.05,26.4,-20.08,359.55,-8.91,2.22,2,49.961,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,81515,2018-08-07 17:01:06:728
-0.9143,-0.5977,9.2788,-0.3936,0.8887,9.7584,0.1061,-2.486,2.7345,0.3006,-0.5981,-1.636,20,-3.07,25.86,-13.66,8.3,-4.76,3.9,2,47.008,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,82015,2018-08-07 17:01:07:228
-0.2924,1.1968,8.8275,-0.0738,2.2541,9.5438,-0.4334,-0.8893,-0.5075,0.2323,-0.0539,-1.2979,28,-19.1,5.72,-8.88,67.49,-12.56,-0.44,2,51.113,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,82516,2018-08-07 17:01:07:729
-0.4797,0.8849,10.182,0.0254,2.0477,9.5904,-0.8576,-1.0169,0.8481,0.1574,-0.1783,-1.2571,16,-13.1,-21.62,-2.98,148.2,-11.59,-0.53,2,52.027,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,83020,2018-08-07 17:01:08:233
-2.2419,3.2235,9.1602,0.3745,1.6679,9.6565,1.7338,-1.7552,0.4459,-0.061,0.1089,-0.3871,12,0.79,-33.14,0.18,181.76,-9.79,-2.22,2,43.038,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,83516,2018-08-07 17:01:08:729
-0.9646,0.9603,8.618,0.0898,1.4228,9.7025,-1.0168,-0.4791,-0.952,0.1309,0.202,0.6453,12,-0.06,-31.82,0.16,180,-7.96,-1.01,2,47.113,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,84015,2018-08-07 17:01:09:228
-2.3843,-0.7234,14.2054,0.0591,0.7305,9.7792,-2.408,0.3918,2.1158,-0.2622,0.3305,0.858,12,-12.53,-22.09,-3.27,149.12,-4.27,-0.35,2,51.6,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,84515,2018-08-07 17:01:09:728
-0.1559,2.6082,8.5641,-0.3232,2.1311,9.5668,0.2884,0.4309,-1.0416,-0.0576,0.153,0.6125,12,-20.31,-5.46,-4.8,101.06,-12.55,1.93,2,46.083,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,85015,2018-08-07 17:01:10:228
-0.7497,2.5058,7.3712,-0.5631,2.4998,9.4659,-0.0828,-0.1819,-2.1743,0.076,0.3495,0.5667,8,-24.06,8.39,-9.32,68.31,-14.37,2.68,2,48.792,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,85515,2018-08-07 17:01:10:728
0.2834,1.6176,8.1696,-0.5698,2.3573,9.502,1.1029,-0.9797,-0.0083,0.4778,-0.1819,-0.2385,12,-23.95,22.67,-16.54,43.78,-13.91,3.43,2,49.163,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,86016,2018-08-07 17:01:11:229
1.0089,3.4623,8.023,-0.8029,2.7558,9.3772,0.6435,0.7856,-0.0116,-0.0324,0.3179,0.3002,12,-24.48,35.57,-23.77,32.54,-16.32,4.89,2,49.477,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,86515,2018-08-07 17:01:11:728
-0.1547,2.4268,8.1792,-0.2778,2.0875,9.5779,0.0811,0.34,-1.2188,-0.3987,-0.5751,-0.4175,8,-43.38,38.53,-25.42,45.77,-13.66,3.32,2,49.336,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,87017,2018-08-07 17:01:12:230
0.1775,2.5094,7.7034,0.0476,2.9221,9.3611,0.2482,-1.6116,1.1487,0.2511,0.2211,-0.1029,16,-68.94,30.21,-38.57,59.42,-16.65,-1.13,2,48.301,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,87515,2018-08-07 17:01:12:728
-0.876,3.6059,6.0065,-0.447,2.3538,9.5095,0.2607,0.1484,-1.9307,0.7372,0.2202,0.3515,20,-74.85,22.66,-43.59,67.41,-13.89,2.69,2,54.692,12.925628,77.68656,0,2909.56913139105,0,78.49677,0,0 / 19,88015,2018-08-07 17:01:13:228
